"Date & Time","use [kWh]","gen [kWh]","HVAC [kWh]","Garage [kWh]","Main House + Pumps [kWh]","Water Heater [kWh]","Heat Pump [kWh]","Heaters - upstairs [kWh]","Heater - downstairs [kWh]","Range [kWh]","HRV [kWh]","Dishwasher [kWh]","Main House [kWh]","Washer and Dryer [kWh]","KitL MasLP BathLP LoftLP GueLP [kWh]","KitP LivLP StairsUpLP [kWh]","Well Pump [kWh]","Booster Pump [kWh]","Garage Water Heater [kWh]","Solar Net [kWh]","Main Grid [kWh]","Solar Pos [kWh]","Septic Pump [kWh]"
2015-09-10 13:00:00,917.593786667,1917.534128889,-77.091631389,474.473531944,-1392.067318611,-255.884007222,-40.062369167,-7.200304167,-3.720170000,-58.137676389,-26.108788056,-25.240513056,-1141.068527222,-137.261715833,-30.950255556,0.000000000,-155.857743056,-95.141048333,71.085415833,1692.830591111,775.236804444,1917.534128889,-1.026631389
2015-09-09 13:00:00,887.654171389,1885.342828056,-75.980487778,475.789558889,-1363.443730278,-249.947232778,-39.609387778,-7.080353056,-3.657610833,-56.929273333,-25.633136111,-24.618464167,-1116.690498333,-131.833238333,-29.813957222,0.000000000,-153.041955556,-93.711276389,71.925705833,1660.845216389,773.191045000,1885.342828056,-1.022446667
2015-09-08 13:00:00,856.680317222,1862.579344722,-74.868093333,482.283396111,-1338.963713333,-244.110232222,-39.158163056,-6.961299167,-3.595677778,-56.181198333,-25.152953333,-23.926335556,-1096.121815278,-128.321278889,-28.786066389,0.000000000,-150.707760278,-92.134137778,76.015291944,1638.281915556,781.601598333,1862.579344722,-1.004048333
2015-09-07 13:00:00,822.674688611,1837.391320556,-73.740034167,484.002504167,-1306.677192778,-237.074868333,-38.690458611,-6.841343333,-3.533193611,-53.645550278,-24.675038611,-23.212720000,-1070.417501111,-125.566480833,-27.586247778,0.000000000,-146.272874722,-89.986816944,76.942716667,1613.294929722,790.620241111,1837.391320556,-0.767211667
2015-09-06 13:00:00,764.989801944,1815.750898889,-72.589594167,491.350114167,-1256.339916111,-228.448534167,-38.194266389,-6.723421111,-3.471701111,-51.463791389,-24.200205556,-21.825561667,-1038.046692222,-125.472949167,-26.437916944,0.000000000,-137.310014167,-80.983209722,81.778756667,1591.854043333,826.864241389,1815.750898889,-0.421339444
2015-09-05 13:00:00,739.463184722,1791.214797778,-71.438635000,494.281736944,-1233.744921667,-225.657949722,-37.697299722,-6.605689722,-3.411488611,-50.286629444,-23.724156944,-21.208165278,-1017.747102778,-125.377640278,-25.461132778,0.000000000,-135.879400278,-80.118418611,82.630735000,1567.515526389,828.052341667,1791.214797778,-0.412443333
2015-09-04 13:00:00,715.646485556,1757.842447778,-70.234196667,497.637659722,-1213.284145278,-221.775156667,-37.149290000,-6.487583889,-3.350311944,-49.599117500,-23.247010833,-21.207758889,-999.692709444,-123.515313889,-24.434929167,0.000000000,-134.449423889,-79.142011944,83.381790556,1534.332145556,818.685660000,1757.842447778,-0.414941944
2015-09-03 13:00:00,681.189111944,1732.462066944,-69.223549722,507.938961944,-1189.128073889,-217.551418333,-36.617557500,-6.368122500,-3.288785556,-48.169131111,-22.949084167,-20.590411944,-979.678918889,-119.718475556,-23.319054444,0.000000000,-131.835947500,-77.613207500,90.176960278,1509.150367778,827.961255833,1732.462066944,-0.317960833
2015-09-02 13:00:00,651.249080278,1705.350946944,-68.442242500,512.291340278,-1163.540420556,-212.639613611,-36.094356111,-6.246522222,-3.226707500,-45.622321389,-22.874656667,-19.844276944,-956.897857222,-118.507678056,-22.059743333,0.000000000,-130.226975833,-76.415587500,93.131139444,1482.246344167,830.997263889,1705.350946944,-0.210205556
2015-09-01 13:00:00,613.853293611,1683.888086389,-66.654481667,518.350396111,-1132.203689722,-205.843928333,-35.600592222,-6.125871389,-3.164076111,-42.919970000,-21.763941944,-19.122887500,-929.953673333,-116.737501944,-20.794701667,0.000000000,-127.439341944,-74.810674444,97.513346944,1460.976155278,847.122861667,1683.888086389,-0.211467778
2015-08-31 13:00:00,584.491293333,1666.300748056,-65.216724722,519.674042778,-1104.165336111,-200.482136111,-35.153524722,-6.007813889,-3.102549444,-42.403204444,-20.952836667,-18.505985278,-904.752080000,-112.802022778,-19.534127222,0.000000000,-125.771065833,-73.642190278,98.517638889,1443.585843056,859.094549722,1666.300748056,-0.150013611
2015-08-30 13:00:00,545.901433889,1643.313385833,-64.523619444,521.358135000,-1067.259568889,-192.188318611,-34.715248611,-5.889019722,-3.039757222,-41.008067500,-20.879593889,-17.816920556,-871.358284167,-104.882525000,-18.409864722,0.000000000,-123.583724444,-72.317560278,99.510698333,1420.812349167,874.910915278,1643.313385833,-0.042082500
2015-08-29 13:00:00,516.406710278,1617.826615000,-63.790746944,522.192936667,-1038.599646944,-187.884000556,-34.237284722,-5.769917778,-2.978859167,-39.374317222,-20.804685278,-17.107049167,-845.609777500,-102.864025000,-17.209620833,0.000000000,-121.690300000,-71.299569444,100.527966111,1395.550735000,879.144024722,1617.826615000,-0.034334444
2015-08-28 13:00:00,486.666596667,1601.895203333,-62.020249722,523.129752778,-1009.796349444,-183.011976944,-33.812066389,-5.650435833,-2.917135556,-36.629296667,-19.640611944,-17.086865000,-819.300070833,-102.798781111,-15.815262222,0.000000000,-120.196416944,-70.299861667,101.583156667,1379.857386389,893.190789722,1601.895203333,-0.030102222
2015-08-27 13:00:00,461.142984444,1569.057920278,-60.408604722,525.872345278,-987.015329722,-176.884766111,-33.412675000,-5.532548889,-2.855765833,-35.707229167,-18.607615000,-16.426500000,-799.479960556,-102.733409167,-14.706101111,0.000000000,-118.357138611,-69.178230556,102.631886667,1347.225115833,886.082131389,1569.057920278,-0.028763333
2015-08-26 13:00:00,436.106480833,1532.727503611,-58.544504167,525.611169167,-961.717650000,-170.651703611,-32.978108889,-5.415013056,-2.794194444,-34.974427222,-17.357187778,-15.774668889,-780.078602500,-102.667399167,-13.353808056,0.000000000,-114.546219167,-67.092828333,102.602586389,1311.081816944,874.975336111,1532.727503611,-0.063092500
2015-08-25 13:00:00,412.498601667,1493.120587500,-56.655640833,526.428644722,-938.927246389,-167.077563056,-32.523989444,-5.296505278,-2.732386111,-34.119667500,-16.102760000,-15.070484167,-759.553641944,-100.806885278,-11.598510278,0.000000000,-113.268584444,-66.105020000,103.604531389,1271.667874722,859.169273056,1493.120587500,-0.062184167
2015-08-24 13:00:00,379.440246389,1453.284001944,-55.655123333,528.066238889,-907.506485278,-161.632807778,-32.046290556,-5.177445556,-2.670275833,-33.270599722,-15.761111389,-15.052691667,-732.462533611,-95.973457500,0.000000000,0.000000000,-110.152301667,-64.891650000,104.605163056,1232.013142778,852.572896389,1453.284001944,0.000000000
2015-08-23 13:00:00,351.165893056,1418.043630833,-54.950117778,528.753000556,-879.918893611,-157.179307222,-31.594957500,-5.059240278,-2.609076667,-32.826335556,-15.686843333,-14.344492778,-711.286954722,-93.044291944,0.000000000,0.000000000,-106.417035278,-62.214903611,103.373996111,1196.962666944,845.796773889,1418.043630833,0.000000000
2015-08-22 13:00:00,327.759594444,1386.766350000,-54.243316111,529.346655278,-857.106249722,-155.310893333,-31.144131944,-4.938952222,-2.547804444,-30.713342500,-15.612427500,-14.328241944,-693.671304444,-91.129820278,0.000000000,0.000000000,-103.213508333,-60.221436944,102.294091111,1165.863637222,838.104042778,1386.766350000,0.000000000
2015-08-21 13:00:00,292.546570000,1357.927876944,-53.515306667,540.174787778,-832.721357778,-151.725932778,-30.669395278,-4.820821944,-2.486961111,-30.221426667,-15.538128333,-13.652616111,-674.163025000,-86.963256389,0.000000000,0.000000000,-100.475861111,-58.082471667,92.211813889,1137.218730556,844.672160556,1357.927876944,0.000000000
2015-08-20 13:00:00,257.409560833,1324.694188611,-52.806665833,547.012366667,-804.421927500,-146.774951389,-30.216903889,-4.700723333,-2.425476389,-27.320090556,-15.463562222,-12.472701944,-652.707162778,-86.796075000,0.000000000,0.000000000,-96.357830833,-55.356933889,86.577678611,1104.181647778,846.772086944,1324.694188611,0.000000000
2015-08-19 13:00:00,220.185673889,1295.526721111,-50.927446111,556.968168889,-777.153842778,-144.003926389,-28.590642778,-4.582635556,-2.364487500,-26.842271389,-15.389680278,-12.454126111,-630.250542222,-84.168530833,0.000000000,0.000000000,-93.514967500,-53.388333056,78.233821944,1075.211059722,855.025385833,1295.526721111,0.000000000
2015-08-18 13:00:00,185.963968889,1256.561301389,-50.261604444,566.998506111,-752.962475000,-140.154555000,-28.178681111,-4.464245556,-2.303531944,-26.438029167,-15.315145833,-11.858643611,-611.302313889,-82.453244167,0.000000000,0.000000000,-90.620986389,-51.039174722,69.090841944,1036.424368056,850.460399167,1256.561301389,0.000000000
2015-08-17 13:00:00,144.746160556,1216.493608889,-49.332287222,577.796680278,-722.542840833,-134.946001111,-27.504063056,-4.345533889,-2.241589722,-26.033018611,-15.241100556,-11.162634444,-586.445989167,-77.470022500,0.000000000,0.000000000,-87.270066944,-48.826784722,59.750115556,996.531992222,851.785831667,1216.493608889,0.000000000
2015-08-16 13:00:00,95.448517778,1174.582096389,-48.605245833,587.606637778,-683.055155556,-125.684392222,-27.033934167,-4.224996389,-2.178724444,-22.470130278,-15.167590833,-10.504841667,-557.027875833,-77.376152222,0.000000000,0.000000000,-80.835168056,-45.192111667,50.789577222,954.821770556,859.373252778,1174.582096389,0.000000000
2015-08-15 13:00:00,52.956060556,1143.357658056,-47.609822500,595.193230833,-648.149291389,-119.107878889,-26.590539444,-4.110116667,-2.118631944,-21.524873333,-14.790534444,-9.260053056,-530.515008056,-74.729572222,0.000000000,0.000000000,-75.439279444,-42.195003889,43.657423056,923.787287500,870.831226944,1143.357658056,0.000000000
2015-08-14 13:00:00,28.017747778,1129.159864444,-46.476288889,596.560656944,-624.578404722,-115.513482500,-26.110632222,-3.991625278,-2.057492222,-20.542900278,-14.316539167,-9.258869444,-513.294811944,-74.462940556,0.000000000,0.000000000,-71.370104722,-39.913488056,42.072245278,909.823505278,881.805757500,1129.159864444,0.000000000
2015-08-13 13:00:00,-20.433018056,1103.028689444,-44.439146944,600.735400278,-580.302382222,-109.191346944,-25.683229167,-3.873555000,-1.994453889,-19.915783889,-12.887908889,-8.547344167,-483.666676389,-66.492715278,0.000000000,0.000000000,-61.843621389,-34.792084444,40.802544722,883.892514167,904.325532222,1103.028689444,0.000000000
2015-08-12 13:00:00,-58.752535278,1069.972841944,-43.307192222,613.165137222,-554.412601944,-104.888123889,-25.291017778,-3.755280000,-1.932732778,-19.381206667,-12.328161667,-7.832806111,-460.755175000,-61.695706389,0.000000000,0.000000000,-60.003866111,-33.653560833,40.780219722,851.017952778,909.770488056,1069.972841944,0.000000000
2015-08-11 13:00:00,-85.850614722,1038.002015833,-41.379896111,614.006111667,-528.155496944,-102.365381944,-24.872902222,-3.636420556,-1.870900556,-18.597980833,-10.999672778,-7.815730278,-440.198021667,-59.571362778,0.000000000,0.000000000,-56.305792778,-31.651682500,39.466270000,819.240818333,905.091433056,1038.002015833,0.000000000
2015-08-10 13:00:00,-122.263015000,1000.075067500,-37.765510833,622.717856944,-500.454841944,-96.532529722,-24.455062222,-3.519300556,-1.807868611,-18.192828611,-7.983279444,-7.125989722,-415.316265278,-59.321952778,0.000000000,0.000000000,-54.668079722,-30.470496944,38.172048889,781.491593056,903.754608056,1000.075067500,0.000000000
2015-08-09 13:00:00,-168.728122222,956.256705833,-35.132990833,640.364998056,-471.636875833,-93.470660833,-24.053426111,-3.401528333,-1.745909167,-17.703128056,-5.932127222,-6.387933333,-393.101372778,-56.499063889,0.000000000,0.000000000,-50.427218056,-28.108285000,36.915377222,737.864616111,906.592738333,956.256705833,0.000000000
2015-08-08 13:00:00,-199.903713889,922.911403056,-34.453175556,656.750973056,-456.847259167,-92.655671389,-23.628306667,-3.282095278,-1.685698333,-16.507623056,-5.857075278,-6.368536111,-380.617973333,-56.395318056,0.000000000,0.000000000,-48.993828611,-27.235457222,36.882196111,704.692319167,904.596033056,922.911403056,0.000000000
2015-08-07 13:00:00,-217.932063889,878.899590556,-33.784512500,657.757727500,-439.825663611,-89.111400000,-23.215763056,-3.162377500,-1.624393056,-15.677798056,-5.781978889,-6.350909722,-366.402935833,-53.197832778,0.000000000,0.000000000,-47.201036111,-26.221691667,35.547418333,660.879245556,878.811309444,878.899590556,0.000000000
2015-08-06 13:00:00,-242.237846389,833.780337778,-33.085215833,658.983741667,-416.745895278,-82.019891389,-22.773132500,-3.042712222,-1.562298056,-14.914192778,-5.707073056,-5.644802778,-349.044211111,-50.544265556,0.000000000,0.000000000,-43.864926667,-23.836757500,33.964795000,615.958236389,858.196082778,833.780337778,0.000000000
2015-08-05 13:00:00,-269.129481111,794.696588333,-32.386625833,660.703261389,-391.573780278,-77.556482500,-22.332306667,-2.922228056,-1.499941667,-14.293163333,-5.632149444,-5.625736389,-326.739128611,-42.452008611,0.000000000,0.000000000,-42.130528333,-22.704123333,32.309269167,577.051000278,846.180481389,794.696588333,0.000000000
2015-08-04 13:00:00,-287.704007778,753.295002222,-31.689705000,660.726014722,-373.022006944,-73.688693889,-21.890273056,-2.802961944,-1.439208611,-13.713485833,-5.557261389,-4.901553333,-310.889422500,-42.361312222,0.000000000,0.000000000,-40.406885000,-21.725699444,32.289683056,535.835863056,823.539870833,753.295002222,0.000000000
2015-08-03 13:00:00,-310.563375556,711.311401111,-31.011483056,662.260893056,-351.697517500,-69.716891111,-21.466795556,-2.683820556,-1.378440278,-13.306588056,-5.482426667,-4.881568889,-295.800137222,-42.268515556,0.000000000,0.000000000,-36.470907500,-19.426472778,30.671670278,494.036255556,804.599631111,711.311401111,0.000000000
2015-08-02 13:00:00,-337.605589444,676.022334444,-30.347278333,662.467788333,-324.862198889,-62.707260000,-21.055798889,-2.565400278,-1.317150833,-12.093314444,-5.408928333,-4.102840833,-276.257514722,-42.176173056,0.000000000,0.000000000,-31.820453056,-16.784231111,30.656583611,458.942656944,796.548246389,676.022334444,0.000000000
2015-08-01 13:00:00,-356.386613056,633.379916389,-29.697631944,664.048517500,-307.661904444,-60.694625556,-20.658723611,-2.447227778,-1.257138889,-11.603804444,-5.334541667,-4.087320556,-264.675227222,-42.080268333,0.000000000,0.000000000,-28.303993611,-14.682683611,29.383525833,416.488774444,772.875387500,633.379916389,0.000000000
2015-07-31 13:00:00,-388.969142222,585.675298056,-29.035027500,667.242893611,-278.273751389,-53.912688056,-20.250733889,-2.327738611,-1.195401111,-8.851662778,-5.261153889,-3.381944444,-244.675605278,-41.983949444,0.000000000,0.000000000,-22.497283889,-11.100862222,27.882293056,368.978204167,757.947346389,585.675298056,0.000000000
2015-07-30 13:00:00,-420.300353889,538.246316389,-26.629886389,671.834650833,-251.534296944,-51.286667500,-18.207112778,-2.209375556,-1.134363056,-8.449364167,-5.079035000,-3.366332222,-226.048992222,-38.636846944,0.000000000,0.000000000,-17.185933333,-8.299371389,21.880671111,321.746006667,742.046360556,538.246316389,0.000000000
2015-07-29 13:00:00,-458.151669722,492.988983333,-24.822903611,677.940505000,-219.788835278,-44.198357500,-16.652329444,-2.091902778,-1.072495833,-8.047466111,-5.006175556,-2.740901389,-198.086403056,-30.787618889,0.000000000,0.000000000,-14.840649722,-6.861782500,15.243257222,276.693185000,734.844854722,492.988983333,0.000000000
2015-07-28 13:00:00,-498.062655833,457.525847500,-23.793697500,679.569031944,-181.506376111,-36.157611111,-16.241580000,-1.979700278,-1.013365833,-5.897746389,-4.559051389,-2.725222778,-167.328050556,-22.733758611,0.000000000,0.000000000,-10.190725278,-3.987600278,12.238409167,241.423605278,739.486261111,457.525847500,0.000000000
2015-07-27 13:00:00,-517.396129444,415.398217500,-22.693626667,681.329339722,-163.933210278,-32.882053889,-15.796968333,-1.859794444,-0.953160833,-5.368983889,-4.083703056,-1.996721667,-152.846110833,-22.635908333,0.000000000,0.000000000,-8.123130000,-2.963969444,10.541305000,199.496861389,716.892990833,415.398217500,0.000000000
2015-07-26 13:00:00,-534.955360000,381.835338333,-21.531841944,682.898798611,-147.943438611,-31.832528056,-15.294839167,-1.738435278,-0.893923056,-4.964384722,-3.604644444,-1.981465556,-136.958475833,-22.536182222,0.000000000,0.000000000,-8.099231111,-2.885731667,8.879811389,166.127471944,701.082831944,381.835338333,0.000000000
2015-07-25 13:00:00,-556.082399444,357.562198333,-20.414147500,682.005473889,-125.923074444,-30.162315556,-14.835031944,-1.616786944,-0.834602500,-4.154611389,-3.127726111,-1.966415278,-118.129771111,-20.552102778,0.000000000,0.000000000,-6.024158056,-1.769145278,8.860361944,142.042891389,698.125290833,357.562198333,0.000000000
2015-07-24 13:00:00,-571.454091389,319.569936944,-19.328383611,679.457882778,-108.003791389,-29.722985278,-14.414037222,-1.495046944,-0.775776111,-3.749944722,-2.643523333,-1.951810278,-104.562055278,-20.529903889,0.000000000,0.000000000,-3.201870278,-0.239865833,7.236096389,107.191391111,678.645482500,319.569936944,0.000000000
2015-07-23 13:00:00,-586.065648333,279.952370278,-18.248393611,674.341004167,-88.275355833,-26.557359167,-13.995431944,-1.374414167,-0.715752222,-3.026428056,-2.162795278,-1.933982778,-90.210431389,-20.510554444,0.000000000,0.000000000,0.386780833,1.548294722,7.218477222,71.749229444,657.814877778,279.952370278,0.000000000
2015-07-22 13:00:00,-591.460141389,231.154862222,-17.092976944,670.227875556,-78.767734167,-24.614923333,-13.523099167,-1.250215000,-0.652390278,-2.598731944,-1.667272500,-1.911836389,-81.001790556,-20.494426944,0.000000000,0.000000000,0.411629444,1.822426944,5.602987778,28.060445000,619.520586389,231.154862222,0.000000000
